sample_name	anonymized_name	collection_timestamp	description	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	genotype	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	qiita_study_id	sample_type	scientific_name	sex	study_type	taxon_id	title	tube_id	keep	genotype_sex	cohort	genotype_tp
14748.CAGE53.FSPFB6.L3.2	CAGE53.FSPFB6.L3.2	7/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 53	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131353	TRUE	B6_female	COHORT 3	B6_3
14748.CAGE53.FSPFB6.L4.1	CAGE53.FSPFB6.L4.1	8/31/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 53	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363134040	TRUE	B6_female	COHORT 3	B6_4
14748.CAGE53.FSPFB6.L4.2	CAGE53.FSPFB6.L4.2	8/31/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 53	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363134035	TRUE	B6_female	COHORT 3	B6_4
14748.CAGE53.FSPFB6.L5.1	CAGE53.FSPFB6.L5.1	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 53	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132248	TRUE	B6_female	COHORT 3	B6_5
14748.CAGE53.FSPFB6.L5.2	CAGE53.FSPFB6.L5.2	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 53	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132247	TRUE	B6_female	COHORT 3	B6_5
14748.CAGE54.FSPFB6.L1.1	CAGE54.FSPFB6.L1.1	6/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	1	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132148	FALSE	B6_female	COHORT 3	B6_1
14748.CAGE54.FSPFB6.L1.2	CAGE54.FSPFB6.L1.2	6/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	1	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132167	FALSE	B6_female	COHORT 3	B6_1
14748.CAGE54.FSPFB6.L2.1	CAGE54.FSPFB6.L2.1	6/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131325	TRUE	B6_female	COHORT 3	B6_2
14748.CAGE54.FSPFB6.L2.2	CAGE54.FSPFB6.L2.2	6/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131344	TRUE	B6_female	COHORT 3	B6_2
14748.CAGE54.FSPFB6.L3.1	CAGE54.FSPFB6.L3.1	7/20/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131363	TRUE	B6_female	COHORT 3	B6_3
14748.CAGE54.FSPFB6.L3.2	CAGE54.FSPFB6.L3.2	7/20/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363134064	TRUE	B6_female	COHORT 3	B6_3
14748.CAGE54.FSPFB6.L4.1	CAGE54.FSPFB6.L4.1	8/31/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132234	FALSE	B6_female	COHORT 3	B6_4
14748.CAGE54.FSPFB6.L4.2	CAGE54.FSPFB6.L4.2	8/31/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132237	FALSE	B6_female	COHORT 3	B6_4
14748.CAGE54.FSPFB6.L5.1	CAGE54.FSPFB6.L5.1	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132263	TRUE	B6_female	COHORT 3	B6_5
14748.CAGE54.FSPFB6.L5.2	CAGE54.FSPFB6.L5.2	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132272	TRUE	B6_female	COHORT 3	B6_5
14748.CAGE6.FSPF3XTG.L10.1	CAGE6.FSPF3XTG.L10.1	3/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	10	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132186	TRUE	3XTG_female	COHORT 1	3XTG_10
14748.CAGE6.FSPF3XTG.L10.2	CAGE6.FSPF3XTG.L10.2	3/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	10	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132196	TRUE	3XTG_female	COHORT 1	3XTG_10
14748.CAGE6.FSPF3XTG.L11.1	CAGE6.FSPF3XTG.L11.1	4/6/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	11	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132201	TRUE	3XTG_female	COHORT 1	3XTG_11
14748.CAGE6.FSPF3XTG.L11.2	CAGE6.FSPF3XTG.L11.2	4/6/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	11	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132213	TRUE	3XTG_female	COHORT 1	3XTG_11
14748.CAGE6.FSPF3XTG.L12.1	CAGE6.FSPF3XTG.L12.1	5/11/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132189	TRUE	3XTG_female	COHORT 1	3XTG_12
14748.CAGE6.FSPF3XTG.L12.2	CAGE6.FSPF3XTG.L12.2	5/11/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132198	TRUE	3XTG_female	COHORT 1	3XTG_12
14748.CAGE6.FSPF3XTG.L13.1	CAGE6.FSPF3XTG.L13.1	6/8/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	13	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132223	TRUE	3XTG_female	COHORT 1	3XTG_13
14748.CAGE6.FSPF3XTG.L13.2	CAGE6.FSPF3XTG.L13.2	6/8/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	13	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131276	TRUE	3XTG_female	COHORT 1	3XTG_13
14748.CAGE6.FSPF3XTG.L14.1	CAGE6.FSPF3XTG.L14.1	7/13/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	14	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131293	TRUE	3XTG_female	COHORT 1	3XTG_14
14748.CAGE6.FSPF3XTG.L14.2	CAGE6.FSPF3XTG.L14.2	7/13/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	14	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131306	TRUE	3XTG_female	COHORT 1	3XTG_14
14748.CAGE6.FSPF3XTG.L15.1	CAGE6.FSPF3XTG.L15.1	8/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131351	TRUE	3XTG_female	COHORT 1	3XTG_15
14748.CAGE6.FSPF3XTG.L15.2	CAGE6.FSPF3XTG.L15.2	8/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131348	TRUE	3XTG_female	COHORT 1	3XTG_15
14748.CAGE6.FSPF3XTG.L7.1	CAGE6.FSPF3XTG.L7.1	12/20/19		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132172	TRUE	3XTG_female	COHORT 1	3XTG_7
14748.CAGE6.FSPF3XTG.L9.1	CAGE6.FSPF3XTG.L9.1	1/28/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132193	TRUE	3XTG_female	COHORT 1	3XTG_9
14748.CAGE62.FSPF3XTG.L2.1	CAGE62.FSPF3XTG.L2.1	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 62	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132279	TRUE	3XTG_female	COHORT 5	3XTG_2
14748.CAGE62.FSPF3XTG.L2.2	CAGE62.FSPF3XTG.L2.2	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 62	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132283	TRUE	3XTG_female	COHORT 5	3XTG_2
14748.CAGE62.FSPF3XTG.L3.1	CAGE62.FSPF3XTG.L3.1	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 62	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132274	FALSE	3XTG_female	COHORT 5	3XTG_3
14748.CAGE62.FSPF3XTG.L3.2	CAGE62.FSPF3XTG.L3.2	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 62	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132286	FALSE	3XTG_female	COHORT 5	3XTG_3
14748.CAGE62.FSPF3XTG.L4.1	CAGE62.FSPF3XTG.L4.1	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 62	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130467	TRUE	3XTG_female	COHORT 5	3XTG_4
14748.CAGE62.FSPF3XTG.L4.2	CAGE62.FSPF3XTG.L4.2	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 62	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130475	TRUE	3XTG_female	COHORT 5	3XTG_4
14748.CAGE62.FSPF3XTG.L5.1	CAGE62.FSPF3XTG.L5.1	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 62	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132094	FALSE	3XTG_female	COHORT 5	3XTG_5
14748.CAGE62.FSPF3XTG.L5.2	CAGE62.FSPF3XTG.L5.2	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 62	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132099	FALSE	3XTG_female	COHORT 5	3XTG_5
14748.CAGE66.FSPFB6.L2.1	CAGE66.FSPFB6.L2.1	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132284	TRUE	B6_female	COHORT 8	B6_2
14748.CAGE66.FSPFB6.L2.2	CAGE66.FSPFB6.L2.2	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132304	TRUE	B6_female	COHORT 8	B6_2
14748.CAGE66.FSPFB6.L3.1	CAGE66.FSPFB6.L3.1	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132301	TRUE	B6_female	COHORT 8	B6_3
14748.CAGE66.FSPFB6.L3.2	CAGE66.FSPFB6.L3.2	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132298	TRUE	B6_female	COHORT 8	B6_3
14748.CAGE66.FSPFB6.L4.1	CAGE66.FSPFB6.L4.1	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130483	TRUE	B6_female	COHORT 8	B6_4
14748.CAGE66.FSPFB6.L4.2	CAGE66.FSPFB6.L4.2	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130492	TRUE	B6_female	COHORT 8	B6_4
14748.CAGE66.FSPFB6.L5.1	CAGE66.FSPFB6.L5.1	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130469	TRUE	B6_female	COHORT 8	B6_5
14748.CAGE66.FSPFB6.L5.2	CAGE66.FSPFB6.L5.2	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130477	TRUE	B6_female	COHORT 8	B6_5
14748.CAGE66.FSPFB6.L6.1	CAGE66.FSPFB6.L6.1	2/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	6	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130471	TRUE	B6_female	COHORT 8	B6_6
14748.CAGE66.FSPFB6.L6.2	CAGE66.FSPFB6.L6.2	2/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	6	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130504	TRUE	B6_female	COHORT 8	B6_6
14748.CAGE66.FSPFB6.L7.1	CAGE66.FSPFB6.L7.1	3/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141764	TRUE	B6_female	COHORT 8	B6_7
14748.CAGE66.FSPFB6.L7.2	CAGE66.FSPFB6.L7.2	3/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141757	TRUE	B6_female	COHORT 8	B6_7
